"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6zvHwijlnwqjS6d46yAffi","Paro","spotify:artist:3BQ9mWlgFRfMr5EdNfc10a","Nej","spotify:album:7Kt404MeesjKF910O5fTop","Paro","spotify:artist:3BQ9mWlgFRfMr5EdNfc10a","Nej","2021-05-21","https://i.scdn.co/image/ab67616d0000b273f0a6249ccbc3b0722efbdc6b","1","1","204695","https://p.scdn.co/mp3-preview/86fc387416cd6b9444e33f916fab1eaf7bd733af?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","FR96X2142743","","2023-04-10T19:43:07Z"
"spotify:track:2p8IUWQDrpjuFltbdgLOag","After Hours","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","spotify:album:4yP0hdKOZPNshxUOjY0cZj","After Hours","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2020-03-20","https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36","1","13","361026","","false","87","USUG12000586","","2023-04-08T17:44:30Z"
"spotify:track:6M4nkEPZMj58acftDRTuKL","Tous les mêmes","spotify:artist:5j4HeCoUlzhfWtjAfM1acR","Stromae","spotify:album:6uyslsVGFsHKzdGUosFwBM","racine carrée","spotify:artist:5j4HeCoUlzhfWtjAfM1acR","Stromae","2013-01-01","https://i.scdn.co/image/ab67616d0000b273ab580fab750cc9baf0d52b5c","1","5","210933","","false","74","BET671300182","","2023-04-08T16:53:33Z"
"spotify:track:4rPJSqrov3zqGwXlemLBMw","Escapism. - Sped Up","spotify:artist:5KKpBU5eC2tJDzf0wmlRp2, spotify:artist:12Zk1DFhCbHY6v3xep2ZjI","RAYE, 070 Shake","spotify:album:1bdKI997loh6G68NED2cwX","Escapism. (Sped Up)","spotify:artist:5KKpBU5eC2tJDzf0wmlRp2, spotify:artist:12Zk1DFhCbHY6v3xep2ZjI","RAYE, 070 Shake","2022-11-25","https://i.scdn.co/image/ab67616d0000b27357dd31ec4e9dbc7f4238f69a","1","1","239888","","true","32","QMFME2222462","","2023-04-06T04:12:55Z"
"spotify:track:6Ozx2ngGtXrqznTKhKBlrT","Deva Shree Ganesha","spotify:artist:5fvTHKKzW44A9867nPDocM, spotify:artist:0vkpFzbSTmwPuGGnhsblFI","Ajay-Atul, Ajay Gogavale","spotify:album:3EXIPmWRsSM1sXol5g4t7j","Agneepath (Original Motion Picture Soundtrack)","spotify:artist:5fvTHKKzW44A9867nPDocM","Ajay-Atul","2011-12-16","https://i.scdn.co/image/ab67616d0000b273b22e21de789378f223e1795f","1","6","356826","https://p.scdn.co/mp3-preview/9e4330cf181fc1012e8fc8190b2a4a9c04556aac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","INS171101351","","2023-04-01T04:34:55Z"
"spotify:track:4cFXpQ9Yq5bwJbwlMNSxkv","I'll Be There for You","spotify:artist:272dr7ToE0VRsdxXlrx3PV","Brent Morgan","spotify:album:7wKdsgl2UqGZuRtvocfdCR","I'll Be There for You","spotify:artist:272dr7ToE0VRsdxXlrx3PV","Brent Morgan","2022-11-11","https://i.scdn.co/image/ab67616d0000b273d9b8380a37cc20a667516294","1","1","129050","https://p.scdn.co/mp3-preview/94334e41076e7f7038daecc931e2c46c32d8c3ac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","TCAGO2244113","","2023-03-29T10:06:45Z"
"spotify:track:2zWj2RChpojz9b1Xuqh9KD","конец","spotify:artist:1IzwkgE7aOTajQ02KgrWUj","стал другим","spotify:album:637kMgzYLKdnrOIXTAoYPQ","порой бывает грустно","spotify:artist:1IzwkgE7aOTajQ02KgrWUj","стал другим","2022-03-25","https://i.scdn.co/image/ab67616d0000b27321243e871d609471894c4901","1","9","40116","https://p.scdn.co/mp3-preview/6f6a2075bf13a189f2071a41dbbeac4fc2b75608?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","DEP551948324","","2023-03-29T02:39:42Z"
"spotify:track:4VWmybjnJ0Oh0PEkNaH2f8","Soviet Connection (Theme from GTA IV)","spotify:artist:4J86DBDnC5acWsN0dpZe3j","Michael Hunter","spotify:album:1TbLVY5HqL8DPlHtAVXlVj","The Music of Grand Theft Auto IV","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2008-04-29","https://i.scdn.co/image/ab67616d0000b27344faa79cb92834c802683f27","1","1","171546","https://p.scdn.co/mp3-preview/64857a0710433182f16b64f160959b2bb6315bd2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","USTC50808950","","2023-03-28T03:29:55Z"
"spotify:track:6nGeLlakfzlBcFdZXteDq7","Love Story","spotify:artist:0FEJqmeLRzsXj8hgcZaAyB","Indila","spotify:album:1r7XjAgjwlakmXC2GbPXjH","Mini World","spotify:artist:0FEJqmeLRzsXj8hgcZaAyB","Indila","2014-01-01","https://i.scdn.co/image/ab67616d0000b2734ae8ff731c49965bf2083405","1","3","316280","","false","75","FRUM71400048","","2023-03-27T15:18:09Z"
"spotify:track:4DPl7o3TZKQ9nabnH2O2D2","Yaaro Yaarod Ex-Lover(Meeting)","spotify:artist:4j8zz3GbYzH4c3jVBYwGlX, spotify:artist:2ELQKoyUgH38XMrfQAcJRG, spotify:artist:4LxLLrO6bFofvfXOcujJRv, spotify:artist:2l8Q4WTTDpNaGh4ulSgS6v","Jebin, Anirudh, Swetha, Kutty Story","spotify:album:2mD1C6eknsoomL33lstOVy","Yaaro Yaarodi","spotify:artist:4j8zz3GbYzH4c3jVBYwGlX","Jebin","2022-04-18","https://i.scdn.co/image/ab67616d0000b273ffcdedf98625e2feea64f38f","1","5","73312","https://p.scdn.co/mp3-preview/871f4c8b3515fd9f73e105674778cc80765e896c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","QZHN62221167","","2023-03-26T20:52:39Z"
"spotify:track:6NFAlpTFpLrYBrsFuiloH3","Shiv Tandav Stotram","spotify:artist:1SJOL9HJ08YOn92lFcYf8a","Shankar Mahadevan","spotify:album:5L89HjLOUHzhYLsrncv5pv","Shiv Tandav Stotram","spotify:artist:1SJOL9HJ08YOn92lFcYf8a","Shankar Mahadevan","2016-03-01","https://i.scdn.co/image/ab67616d0000b27363521cf4f0ca24a244f26e8b","1","1","553430","https://p.scdn.co/mp3-preview/c759cb8711b0ae54d29f7519469ddfb9a5a548e2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","INT131610172","","2023-03-26T13:48:41Z"
"spotify:track:0iUrxveyNUBfj0cqjYEijt","NEON BLADE","spotify:artist:5ja9cfKWW8Zj9aloyK8WuY","MoonDeity","spotify:album:4zRjyCx4wMu480J7tac2Gm","NEON BLADE","spotify:artist:5ja9cfKWW8Zj9aloyK8WuY","MoonDeity","2022-06-01","https://i.scdn.co/image/ab67616d0000b27333364d6b6fd36894f1a3b506","1","1","265263","https://p.scdn.co/mp3-preview/0cf232e81622ab4bbe08b07ef82b672212cb767e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","SE6QE2237231","","2023-03-24T08:53:32Z"
"spotify:track:5rPNVwYjVEgkq6YNPki4Zc","BABYDOLL","spotify:artist:25jJ6vyXwTRa0e6XCcdR6U","Ari Abdul","spotify:album:5lB0QAZik2r9T51pB5gG0u","BABYDOLL","spotify:artist:25jJ6vyXwTRa0e6XCcdR6U","Ari Abdul","2022-02-22","https://i.scdn.co/image/ab67616d0000b2733bd1e47d746133eee38d4de1","1","1","196235","https://p.scdn.co/mp3-preview/8a3750093c843d4c33219aec9dd4c805a59b33de?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","QZFZ32285065","","2023-02-28T13:14:07Z"
"spotify:track:1t7ZwPiCYLOi1xlP235GRa","Ticking","spotify:artist:5wypD0DYAkOZ8QOfGThGC2","TIN","spotify:album:5nudbJ6NRx3sC8125ofbZe","Ticking EP","spotify:artist:5wypD0DYAkOZ8QOfGThGC2","TIN","2016-03-30","https://i.scdn.co/image/ab67616d0000b273ab2def13a522bd1c99bcf0dd","1","1","272667","https://p.scdn.co/mp3-preview/7421eee61c74f03fc550756ce459700a99c0ae09?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","GBSMU3381380","","2023-02-27T17:52:34Z"
"spotify:track:0UPZYZghuk0ShJKrEiZ5jv","London View (Remix)","spotify:artist:3AFt30387waHIjjDL63XeI, spotify:artist:63bviSUQDcZQDVQXgcGSF0, spotify:artist:6PZLfojwXRBjUE5YMpGIPS","OTP, Marin, Rambizz","spotify:album:7n2Wfq9gxaTkIl4pgGOLim","London View (Remix)","spotify:artist:3AFt30387waHIjjDL63XeI","OTP","2021-10-07","https://i.scdn.co/image/ab67616d0000b2736529c0b8dc59c7d1cbf055d1","1","1","231665","https://p.scdn.co/mp3-preview/83dd99456410edc861c8c5c3eff6901b68f9cb96?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","QZNWR2172473","","2023-02-23T17:51:05Z"
"spotify:track:5aplGvesQ596QVp3hhDIVK","Below the surface","spotify:artist:3eUcYooigBXScaZdn4OPnO","FNAF","spotify:album:2O9MUDEUF9cIfZI3eqFXkQ","Below the surface","spotify:artist:3eUcYooigBXScaZdn4OPnO","FNAF","2022-09-18","https://i.scdn.co/image/ab67616d0000b273b1dda4ca496c7785644d2b4e","1","1","122600","","false","35","TCJPT2205592","","2023-02-23T17:44:33Z"
"spotify:track:32SiUEuucdYSG7dhMI7XWK","Polozhenie Guitar (super slowed + reverb) - Remix","spotify:artist:7xj1YIDzHU6vkUwP76NEyx","Music Factory","spotify:album:2ehxlmcSzL4jd32yIumMHo","Polozhenie Guitar (super slowed + reverb) [Remix]","spotify:artist:7xj1YIDzHU6vkUwP76NEyx","Music Factory","2023-02-08","https://i.scdn.co/image/ab67616d0000b2738ce348f0a5c228c2a3fa3ad6","1","1","418491","","false","0","ARIXB2301759","","2023-02-15T04:11:40Z"
"spotify:track:42bUsj5M2olT2wRMRaro9g","The Hills - Remix","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","The Weeknd, Nicki Minaj","spotify:album:6JoPCMcyZrZ70diS45qE1i","The Hills Remixes","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2015-10-11","https://i.scdn.co/image/ab67616d0000b2738e6184189c5e099f5c546500","1","2","242453","","true","56","USUG11501525","","2023-02-05T09:29:47Z"
"spotify:track:1Wqmm0hgWFJtMSxD3uErqx","Krishna Krish Flute","spotify:artist:1ZHv7f3dgcd0jXjSCsjjYL","Lakhinandan Lahon","spotify:album:0NGS3v8tBVIPxWzauWhW5Q","Krishna Krish Flute","spotify:artist:1ZHv7f3dgcd0jXjSCsjjYL","Lakhinandan Lahon","2021-04-19","https://i.scdn.co/image/ab67616d0000b273b95e9fa9b3e97af89bcd2bb7","1","1","159990","https://p.scdn.co/mp3-preview/e9ccdb08f282975a6978fd99ac0e922d8936962d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","INV790000632","","2023-01-14T12:04:09Z"
"spotify:track:1cKHdTo9u0ZymJdPGSh6nq","I Was Never There","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:3hteYQFiMFbJY7wS0xDymP","The Weeknd, Gesaffelstein","spotify:album:4qZBW3f2Q8y0k1A84d4iAO","My Dear Melancholy,","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2018-03-30","https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730","1","4","241066","","false","88","USUG11800570","","2023-01-06T13:20:57Z"
"spotify:track:3ZfAQZf8ZylOA0mDKYpL4P","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","","spotify:album:4N2jzdSy8CXzKr6uwzvIaO","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","0000","","1","1","0","","false","0","","","2022-12-30T18:18:56Z"
"spotify:track:7vPvNXP4ykIPWSADEXd8dG","talking to the moon","spotify:artist:6KJPsGYJN54GllYOKTleaj","Aaron Hibell","spotify:album:4DU1NS88Fts1g8ssWbHHCS","talking to the moon","spotify:artist:6KJPsGYJN54GllYOKTleaj","Aaron Hibell","2022-09-30","https://i.scdn.co/image/ab67616d0000b27393b057b7b303ceb90968879c","1","1","150933","https://p.scdn.co/mp3-preview/55b3f292b462f71e44b3af2e48264aceb4435ec9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","GBAYE2200762","","2022-12-27T23:00:49Z"
"spotify:track:5XeFesFbtLpXzIVDNQP22n","I Wanna Be Yours","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:78bpIziExqiI9qztvNFlQu","AM","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2013-09-09","https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163","1","12","183956","https://p.scdn.co/mp3-preview/07de30bde8363d9ff78b72339245c151f67af451?cid=9950ac751e34487dbbe027c4fd7f8e99","false","94","GBCEL1300373","","2022-12-23T16:25:39Z"
"spotify:track:5aa4zMfrJ16iDnS6UIKtlL","Aasman Ko Chukar","spotify:artist:6wa1AsxB9oJP7lwNSmbcYx, spotify:artist:23y7sT3YJztGVJUMMYuxL4, spotify:artist:54SpMvvemA3VnhHCCUmtW9, spotify:artist:7iXMvQNunidE9y5aO4Bjj9, spotify:artist:7sCO08Lf7f0FHy2KEEZ5lk, spotify:artist:1RnfOWhJmlJgI6yGAtdX1v, spotify:artist:2B6by2aKuDkLUo06LV960f, spotify:artist:0iBqHeUD0rnSWXbC9UAT5O","Daler Mehndi, Hrishikesh, Neuman, FRANCO, Shazneen Arethna, Samantha, Sunayana, Tapas Relia","spotify:album:43oDfsZbEaJ7ismXqMluz9","Hanuman Returns","spotify:artist:6wa1AsxB9oJP7lwNSmbcYx, spotify:artist:1RnfOWhJmlJgI6yGAtdX1v, spotify:artist:0iBqHeUD0rnSWXbC9UAT5O","Daler Mehndi, Samantha, Tapas Relia","2007-12-15","https://i.scdn.co/image/ab67616d0000b273f6cf72bd190be11e87c9f1e5","1","1","274081","https://p.scdn.co/mp3-preview/f7b8d9a0eb0cd925f0a5af91f4247a40122dfcec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","INS180707609","","2022-12-13T14:18:40Z"
"spotify:track:2zI3BAlNtAuwPttIYIAQcy","Dance Dance Dance With My Hands Hands Hands (Speed Up) - Remix","spotify:artist:3VL6ImDFk3R0rXcBdjMheP","Bella DJ","spotify:album:2H2V64MIWNIwyKBTCnGjKJ","Wednesday (Merlina) (Remix)","spotify:artist:3VL6ImDFk3R0rXcBdjMheP","Bella DJ","2022-12-05","https://i.scdn.co/image/ab67616d0000b2733a70f4c3f86c51fc8f03a613","1","11","195725","","false","0","ARIXB2208871","","2022-12-13T07:29:00Z"
"spotify:track:5KCH6zWcx5qUYbmp0uaaE7","N'y pense plus","spotify:artist:7gU9VyFRN3JWPJ5oHOil60","Tayc","spotify:album:6OZw1o9TZEgHLnggVYmqLS","N'y pense plus","spotify:artist:7gU9VyFRN3JWPJ5oHOil60","Tayc","2020-06-19","https://i.scdn.co/image/ab67616d0000b27373bbf0c1a4ff9f5182e01595","1","1","212006","https://p.scdn.co/mp3-preview/aeb66cb2123291cfb23b77869622fb80ba4a8746?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","FR8FB2002810","","2022-12-12T20:28:54Z"
"spotify:track:6nluwwQLiTI2ExXtWm81w6","BEAT MÁGICO QUE MEXE COM A SUA MENTE","spotify:artist:2tqbdiza6tmlpAtKUZwhnE","DJ GUDOG","spotify:album:0JHPsrLQ9rl7SKlHJt7cgN","BEAT MÁGICO QUE MEXE COM A SUA MENTE","spotify:artist:2tqbdiza6tmlpAtKUZwhnE","DJ GUDOG","2022-04-15","https://i.scdn.co/image/ab67616d0000b2739e3a63e7db1710cd8289932d","1","1","155002","https://p.scdn.co/mp3-preview/b3d8d64c8c15fb0ad7bcd95ffa0a28893a69f924?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","BXIV82251886","","2022-12-05T06:46:15Z"
"spotify:track:4woTEX1wYOTGDqNXuavlRC","Superman","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR, spotify:artist:5jNmxPYz8QE5rYp4GDil8t","Eminem, Dina Rae","spotify:album:2cWBwpqMsDJC1ZUwz813lo","The Eminem Show","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","2002-05-26","https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4","1","13","350320","","true","87","USIR10211062","","2022-12-02T07:37:12Z"
"spotify:track:1QiuOoj2J7JzPqRID19mVQ","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","","spotify:album:1yvE4BZmnSe4DQYOBizzJ7","Polozhenie (Night Lovell)","spotify:artist:4DmsfcrT1Hj21kFheDrIjs","darkramex","2022-11-24","https://i.scdn.co/image/ab67616d0000b2738fe0ba2c9ea807a6ec0887ba","1","1","0","","true","0","","","2022-12-01T18:59:34Z"
"spotify:track:39NBpzpV7oY6Yfb9AhfyVz","Abandon Ship","spotify:artist:2PNSIXAY9qm1ZmLedJ53xo","Simon Chylinski","spotify:album:6ErjoGBl4xj1AfgPjcAYsk","Subnautica (Original Game Soundtrack)","spotify:artist:2PNSIXAY9qm1ZmLedJ53xo","Simon Chylinski","2018-02-01","https://i.scdn.co/image/ab67616d0000b2738f156d74f3617e3c795ab2dd","1","13","103714","https://p.scdn.co/mp3-preview/779b6b28fd7f7983fd557bdcd144f2a81dccdaed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","TCADM1825358","","2022-12-01T06:57:24Z"
"spotify:track:1UcyzhmBDfdw07DiuT7DEG","The Perfect Girl - The Motion Retrowave Remix","spotify:artist:7riQPkkGZBnTh9ve5qIhYo, spotify:artist:2Oa32CWdPcsW36MkDRjM5n","Mareux, The Motion","spotify:album:6LtIcRhkNqGdXl2OESjDPE","The Perfect Girl (The Motion Retrowave Remix)","spotify:artist:7riQPkkGZBnTh9ve5qIhYo, spotify:artist:2Oa32CWdPcsW36MkDRjM5n","Mareux, The Motion","2022-05-16","https://i.scdn.co/image/ab67616d0000b27315b3b77a593667d8121f6fbf","1","1","181016","https://p.scdn.co/mp3-preview/37d80187883635e9b3827657b42affd8e63b464a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USWB12201788","","2022-12-01T05:13:47Z"
"spotify:track:6VWUOFXGwH1OgyPrfRONrn","Bring It Back","spotify:artist:6z1cicLMt9XArxN10q7m8a","Travis Porter","spotify:album:7co2UrRxl2TBgj3BCXIvnC","From Day 1","spotify:artist:6z1cicLMt9XArxN10q7m8a","Travis Porter","2012-05-28","https://i.scdn.co/image/ab67616d0000b273ab413812ddf711cb61adb782","1","11","217906","https://p.scdn.co/mp3-preview/79dcf5f64116eaa2e63f4b8f2bc3b8bae936c7f1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","USJI11100022","","2022-11-26T12:08:11Z"
"spotify:track:5MxNLUsfh7uzROypsoO5qe","Dream On","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","spotify:album:19lEZSnCCbVEkKchoPQWDZ","Aerosmith","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","1973-01-05","https://i.scdn.co/image/ab67616d0000b273b11078ee23dcd99e085ac33e","1","3","266960","","false","14","USSM10011897","","2022-11-26T05:33:19Z"
"spotify:track:5fZ0oNVVUQe11KGpgcDCrY","Mere Naam Tu","spotify:artist:27rK4pP0VMqWiRe7pamKe5","Abhay Jodhpurkar","spotify:album:5z2yHjVO0vVLaFodbgdtJf","Zero","spotify:artist:5fvTHKKzW44A9867nPDocM, spotify:artist:5HcunTidTUrOaf8V0iJcvl, spotify:artist:4f7KfxeHq9BiylGmyXepGt","Ajay-Atul, Nusrat Fateh Ali Khan, Tanishk Bagchi","2018-12-21","https://i.scdn.co/image/ab67616d0000b273105b2126cb2da220758430aa","1","1","338593","https://p.scdn.co/mp3-preview/27cd56081d67ea52594a73dea33cfdc0657c1bfe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","INS181802731","","2022-11-18T18:32:22Z"
"spotify:track:4sFGNz4MYpGoz53ZGCwsiE","i'm yours sped up","spotify:artist:5arKwJZEvT5uKq4o0JfqR4","Isabel LaRosa","spotify:album:3Q25UtV9pHu7onNcKwmmZ3","i'm yours","spotify:artist:5arKwJZEvT5uKq4o0JfqR4","Isabel LaRosa","2022-10-28","https://i.scdn.co/image/ab67616d0000b2737f73e6587c8ced7cad6e1e02","1","2","127780","https://p.scdn.co/mp3-preview/4f2aafa3ff83630e9cd0ce3d8366bcadd6ad1170?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USRC12203969","","2022-11-17T11:50:21Z"
"spotify:track:3CpoeW0cZSDzIRv5z34F87","Sing For The Moment","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","spotify:album:2cWBwpqMsDJC1ZUwz813lo","The Eminem Show","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","2002-05-26","https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4","1","12","339546","","true","79","USIR10211061","","2022-11-15T05:18:21Z"
"spotify:track:0zSDG1EI7SGhM62M5iBiGI","Wasted (Nightcore)","spotify:artist:5anIaPEacO0S5sVfxg6cVw, spotify:artist:2i5ApczYJfGAYrtf7QmjCV, spotify:artist:3Ali9mA5uNng4PRk2QdbSv","Murkish, Huken, harmony haven","spotify:album:338C6sxO1twtEJn8YqGeh4","Wasted (Nightcore)","spotify:artist:5anIaPEacO0S5sVfxg6cVw, spotify:artist:2i5ApczYJfGAYrtf7QmjCV","Murkish, Huken","2021-08-05","https://i.scdn.co/image/ab67616d0000b2736dee73c4e1bbb451bfe811b3","1","1","194062","https://p.scdn.co/mp3-preview/385a6bf09933b8630e023802fec625622d9b3e4a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","QZK6H2140264","","2022-11-15T05:14:20Z"
"spotify:track:1CPSRRXGTQVgc1DIRWmLcg","Wasted (Nightcore) [Bass Boosted]","spotify:artist:5anIaPEacO0S5sVfxg6cVw, spotify:artist:2i5ApczYJfGAYrtf7QmjCV, spotify:artist:3Ali9mA5uNng4PRk2QdbSv","Murkish, Huken, harmony haven","spotify:album:0w8RGIUoW6MYfg04520KbH","Wasted","spotify:artist:5anIaPEacO0S5sVfxg6cVw, spotify:artist:2i5ApczYJfGAYrtf7QmjCV","Murkish, Huken","2022-07-28","https://i.scdn.co/image/ab67616d0000b2731d0a0f4f00b8c33218c7c585","1","1","180192","https://p.scdn.co/mp3-preview/c03debffcf22ef12f1000cc00a11c38cf81aa7a8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","70","QZMEP2275543","","2022-11-15T05:13:57Z"
"spotify:track:4MXNXJhKHtt8CKjzmCDcUi","父と母","spotify:artist:64mecceQewFCKwCK6JBW0o, spotify:artist:11J6wtGIMBv3bT0m2kW6m4","Yasuharu Takanashi, YAIBA","spotify:album:7DQCQeGbnpjr3tF7p3f2jA","NARUTO-ナルト- 疾風伝 オリジナル・サウンドトラック Ⅲ","spotify:artist:64mecceQewFCKwCK6JBW0o, spotify:artist:11J6wtGIMBv3bT0m2kW6m4","Yasuharu Takanashi, YAIBA","2016-07-06","https://i.scdn.co/image/ab67616d0000b2735b26033d465f5cbd3ca87a5e","1","4","202626","https://p.scdn.co/mp3-preview/d99004fbd312b134cb2621465581cc0a6f3e5b3b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","JPE301600456","","2022-11-14T11:50:18Z"
"spotify:track:18vw8Zpj5xUCTDNmmRBv9C","DARK SUMMONER","spotify:artist:4oSgJ02nxn47RAOat11ZMk","Sione","spotify:album:0Ip5eidSohf3FUuaERuHtN","DARK SUMMONER","spotify:artist:4oSgJ02nxn47RAOat11ZMk","Sione","2022-09-04","https://i.scdn.co/image/ab67616d0000b27303d2c2dd75792e4581f5cde4","1","1","154573","","false","0","QZNWV2207362","","2022-11-14T04:19:47Z"
"spotify:track:3ozeSlbY3ftMIjiHqtlrYA","Harm","spotify:artist:6pndU9iO45OUlqcANOsHPE, spotify:artist:1f4j1E8XNo0m6EsMbGDjRV","SXNSTXRM, Send 1","spotify:album:0cUjH4DaUapj2eCWd3JBms","HARM","spotify:artist:6pndU9iO45OUlqcANOsHPE","SXNSTXRM","2022-05-05","https://i.scdn.co/image/ab67616d0000b273cadeef5b51ce33ba5773c208","1","1","97208","https://p.scdn.co/mp3-preview/04bb627bab14606d34650eece78be3db9bf67ce7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","17","UKEX32210276","","2022-11-14T04:19:31Z"
"spotify:track:4xepvFeMPIdJGkjVmwQJro","PRESENCE","spotify:artist:4IfIJh8K6puDrwgxEDiB4T","CRYSTXLMXNE","spotify:album:42cBBDOJ7d6QlWdZbefmhd","PRESENCE","spotify:artist:4IfIJh8K6puDrwgxEDiB4T","CRYSTXLMXNE","2022-07-08","https://i.scdn.co/image/ab67616d0000b27367d981cf19b42f99d12cdfd9","1","1","133084","https://p.scdn.co/mp3-preview/243a5ba47720ddb6a9badd8239cf21074b79b598?cid=9950ac751e34487dbbe027c4fd7f8e99","true","22","QZK6J2269675","","2022-11-14T04:19:25Z"
"spotify:track:5AnZGhVpAit04ocwEbzy04","T'Challa","spotify:artist:24eDfi2MSYo3A87hCcgpIL","Ludwig Göransson","spotify:album:2lPz7qiqG7TfvKr3S1Lv6p","Black Panther: Wakanda Forever (Original Score)","spotify:artist:24eDfi2MSYo3A87hCcgpIL","Ludwig Göransson","2022-11-11","https://i.scdn.co/image/ab67616d0000b2739fea69fa5744e3ae99d29374","1","26","85026","","false","42","USHR12244889","","2022-11-13T10:35:23Z"
"spotify:track:4M6pDt6pICsMiiwXGkufLe","Con La Brisa","spotify:artist:0XFgM33h3Ls5tj1M9IKUWd, spotify:artist:24eDfi2MSYo3A87hCcgpIL","Foudeqush, Ludwig Göransson","spotify:album:0Wyn0fD9sZIu00xTyXF4eK","Black Panther: Wakanda Forever - Music From and Inspired By","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H, spotify:artist:687cZJR45JO7jhk1LHIbgq","Rihanna, Tems","2022-11-04","https://i.scdn.co/image/ab67616d0000b273f73ff07398466feb2f7ffc6e","1","6","167386","","false","0","USHR12244835","","2022-11-13T09:00:25Z"
"spotify:track:7hmbNUJ809IIbp1aLo6Ptq","Love Me","spotify:artist:33FP9bOTWc2zzSuDnh5O5Q","Zyrex","spotify:album:1kNIyEnOjfLZ0DMSMRXVXV","Love Me","spotify:artist:33FP9bOTWc2zzSuDnh5O5Q","Zyrex","2021-05-25","https://i.scdn.co/image/ab67616d0000b273cc990423fe434967afb7cbd5","1","1","166354","","false","23","RUA1D2122077","","2022-11-12T12:29:30Z"
"spotify:track:2TQve4B4jpyUqvxDHzNZAu","Kokuten (Sasuke's Epic Theme from Naruto)","spotify:artist:6ibMMTrcvRnEjaxi432r6o","Nico Bellisario","spotify:album:5fIIBXeO9GlqxfTWidHOUt","Kokuten (Sasuke's Epic Theme from Naruto)","spotify:artist:6ibMMTrcvRnEjaxi432r6o","Nico Bellisario","2021-05-28","https://i.scdn.co/image/ab67616d0000b273fe418023d524c674eff0f551","1","1","132751","https://p.scdn.co/mp3-preview/9c747469912e89a4a356bbe602004f784ea2784f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","QZHN62132563","","2022-11-09T15:13:24Z"
